Metabolite,np OLFR2 A,np OLFR2 B,np OLFR2 C,np GPI1 A,np GPI1 B,NP GPI1 C,p OLFR2 A,p OLFR2 B,p GPI1 A,p GPI1 B
NADH-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-18,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-20,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADH-13C-21,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-11,11021.0,11021.0,11021.0,11021.0,11021.0,11021.0,11021.0,11021.0,11021.0,11021.0
NADPH-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-18,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
NADPH-13C-20,11141.0,11141.0,11141.0,11141.0,11141.0,11141.0,11141.0,11141.0,11141.0,11141.0
NADPH-13C-21,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-6,11173.5,11173.5,11173.5,11173.5,11173.5,11173.5,11173.5,11173.5,11173.5,11173.5
Acetyl-CoA-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,18501.0,10000.0,10000.0
Acetyl-CoA-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-18,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-19,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-20,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-21,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-22,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetyl-CoA-13C-23,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-6,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-7,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-8,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-9,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-10,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-11,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-12,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-13,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-14,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-15,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-16,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-17,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-18,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-19,11126.5,11126.5,11126.5,11126.5,11126.5,11126.5,11126.5,11126.5,11126.5,11126.5
FAD-13C-20,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-21,11195.0,11195.0,11195.0,11195.0,11195.0,11195.0,11195.0,11195.0,11195.0,11195.0
FAD-13C-22,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-23,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-24,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-25,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
FAD-13C-26,11130.0,11130.0,11130.0,11130.0,11130.0,11130.0,11130.0,11130.0,11130.0,11130.0
FAD-13C-27,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,20877.0,10000.0,10000.0,10000.0
Glycine-13C-0,3222267.0,3322849.0,3171840.0,3001378.0,3096033.0,2872903.0,4041926.0,3690736.0,3949337.0,4046464.0
Glycine-13C-1,65203.0,55255.0,46326.0,61115.0,50727.0,57010.0,107726.0,82898.0,78238.0,78878.0
Glycine-13C-2,1041482.0,1103607.0,1176215.0,1358204.0,1358378.0,1375545.0,2583761.0,2490356.0,2653565.0,2603208.0
Hypotaurine-13C-0,22737.0,19610.0,15964.0,10000.0,26289.0,21467.0,10000.0,10000.0,13774.0,26792.0
Hypotaurine-13C-1,16639.5,16639.5,16639.5,16639.5,16639.5,16639.5,16639.5,16639.5,16639.5,16639.5
Hypotaurine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Taurine-13C-0,799203.0,161537.0,240593.0,285877.0,165296.0,390392.0,735481.0,373847.0,369806.0,934178.0
Taurine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Taurine-13C-2,14993.0,14993.0,14993.0,14993.0,14993.0,14993.0,14993.0,14993.0,14993.0,14993.0
O-Phosphoethanolamine-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
O-Phosphoethanolamine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
O-Phosphoethanolamine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Pyruvic acid-13C-0,321572.5,321572.5,321572.5,321572.5,321572.5,321572.5,321572.5,321572.5,321572.5,321572.5
Pyruvic acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Pyruvic acid-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Pyruvic acid-13C-3,119908.0,159954.0,116833.0,20317.5,20317.5,20317.5,510408.0,494411.0,150400.0,193248.0
Phosphoenolpyruvic acid-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphoenolpyruvic acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphoenolpyruvic acid-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphoenolpyruvic acid-13C-3,10964.0,10964.0,10964.0,10964.0,10964.0,10964.0,10964.0,19813.0,10964.0,10964.0
L-Lactic acid-13C-0,4500722.0,4321260.0,4148590.5,4148590.5,4148590.5,4148590.5,7828157.0,5315921.0,4939408.0,4227293.0
L-Lactic acid-13C-1,99680.0,57820.0,31737.5,47726.0,31737.5,52906.0,232179.0,133696.0,106770.0,86635.0
L-Lactic acid-13C-2,189172.0,326703.0,292806.0,10000.0,10000.0,10000.0,474381.0,716212.0,10000.0,10000.0
L-Lactic acid-13C-3,43891136.0,43906052.0,42287132.0,5750076.0,8306760.0,7829050.0,81605528.0,66256860.0,14637888.0,17874904.0
Guanidoacetic acid-13C-0,4314464.0,4211652.0,4346680.0,3585641.0,3322770.0,3635761.0,11872612.0,10446403.0,15046120.0,16160164.0
Guanidoacetic acid-13C-1,70359.0,70126.0,49883.0,63607.0,46059.0,44085.0,329647.0,312639.0,451776.0,491767.0
Guanidoacetic acid-13C-2,1555760.0,1586612.0,1653933.0,1574816.0,1358979.0,1517568.0,8507193.0,7530420.0,7716808.0,8525537.0
Guanidoacetic acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,32834.0,22489.0,33445.0,31041.0
L-Cysteine-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Cysteine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Cysteine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Cysteine-13C-3,60352.0,60352.0,60352.0,60352.0,60352.0,60352.0,60352.0,60352.0,60352.0,60352.0
L-Serine-13C-0,5130661.0,5322687.0,3948510.0,3823868.0,3535235.0,3156401.0,7074398.0,6018915.0,4250490.0,5836038.0
L-Serine-13C-1,264982.0,457884.0,424431.0,297625.0,288512.0,375966.0,1569821.0,1388078.0,715431.0,979174.0
L-Serine-13C-2,90356.0,131026.0,131706.0,104873.0,90356.0,137160.0,746950.0,745823.0,310333.0,398646.0
L-Serine-13C-3,875162.0,1319583.0,1239710.0,1094852.0,1189702.0,1203545.0,5026178.0,4450638.0,2536612.0,3046408.0
3-Phosphoglyceric acid-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3-Phosphoglyceric acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3-Phosphoglyceric acid-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3-Phosphoglyceric acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphoserine-13C-0,72789.0,86814.0,61713.0,69394.0,76541.0,71906.0,77849.0,63548.0,77832.0,50860.0
Phosphoserine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphoserine-13C-2,12752.0,35256.0,10000.0,10000.0,13885.0,10000.0,10000.0,10000.0,11269.0,14582.0
Phosphoserine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"2,3-Diphosphoglyceric acid-13C-0",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"2,3-Diphosphoglyceric acid-13C-1",13044.0,13044.0,13044.0,13044.0,13044.0,13044.0,13044.0,13044.0,13044.0,13044.0
"2,3-Diphosphoglyceric acid-13C-2",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
"2,3-Diphosphoglyceric acid-13C-3",10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Glycerol 3-phosphate-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11653.0,10000.0,10000.0
Glycerol 3-phosphate-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Glycerol 3-phosphate-13C-2,11963.0,11963.0,11963.0,11963.0,11963.0,11963.0,11963.0,11963.0,11963.0,11963.0
Glycerol 3-phosphate-13C-3,31191.0,10000.0,12166.0,10000.0,10000.0,10000.0,11712.0,10000.0,10000.0,24219.0
Phosphocreatine-13C-0,10000.0,10000.0,10000.0,10000.0,18417.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphocreatine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphocreatine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Phosphocreatine-13C-3,14920.5,14920.5,14920.5,14920.5,14920.5,14920.5,14920.5,14920.5,14920.5,14920.5
Phosphocreatine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uracil-13C-0,19255.5,19255.5,19255.5,19255.5,19255.5,19255.5,19255.5,19255.5,19255.5,19255.5
Uracil-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uracil-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Uracil-13C-3,12518.5,12518.5,12518.5,12518.5,12518.5,12518.5,12518.5,12518.5,12518.5,12518.5
Uracil-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Fumaric acid-13C-0,126010.0,221597.0,370469.0,144148.0,129896.0,126700.0,66602.0,66602.0,345740.0,391064.0
Fumaric acid-13C-1,10000.0,10000.0,10000.0,10000.0,11414.0,10000.0,10000.0,10000.0,10000.0,10000.0
Fumaric acid-13C-2,17550.0,23859.0,38462.0,38797.0,10000.0,33501.0,100915.0,141462.0,34894.0,79731.0
Fumaric acid-13C-3,10000.0,25875.0,42983.0,19233.0,33141.0,21953.0,38818.0,10000.0,29777.0,34837.0
Fumaric acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Cytosine-13C-0,87431.0,87431.0,87431.0,87431.0,87431.0,87431.0,87431.0,87431.0,87431.0,87431.0
Cytosine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Cytosine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Cytosine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Cytosine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Allantoin-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,46451.0,10000.0,10000.0,10000.0
Allantoin-13C-1,13972.0,11851.0,10006.0,10000.0,12789.0,10000.0,10000.0,10000.0,11992.0,10000.0
Allantoin-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Allantoin-13C-3,18716.5,18716.5,18716.5,18716.5,18716.5,18716.5,18716.5,18716.5,18716.5,18716.5
Allantoin-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetoacetic acid-13C-0,61176.5,61176.5,61176.5,61176.5,61176.5,61176.5,61176.5,61176.5,61176.5,61176.5
Acetoacetic acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetoacetic acid-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetoacetic acid-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Acetoacetic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Succinic acid-13C-0,305025.0,280633.0,280633.0,280633.0,280633.0,280633.0,305433.0,280633.0,456614.0,329897.0
Succinic acid-13C-1,11672.0,10000.0,10000.0,12460.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Succinic acid-13C-2,16595.0,10000.0,17858.0,16864.0,27026.0,10000.0,14093.0,10000.0,15742.0,19389.0
Succinic acid-13C-3,12196.0,10000.0,10000.0,13887.0,25046.0,10000.0,10500.0,10000.0,10821.0,10000.0
Succinic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Malic acid-13C-0,1700300.0,1700300.0,1700300.0,1700300.0,1700300.0,1700300.0,1700300.0,1700300.0,1700300.0,1700300.0
L-Malic acid-13C-1,399156.0,58887.5,746168.0,483087.0,668826.0,96103.0,58887.5,903887.0,333826.0,1177662.0
L-Malic acid-13C-2,225618.5,225618.5,225618.5,225618.5,225618.5,536874.0,225618.5,225618.5,225618.5,225618.5
L-Malic acid-13C-3,143863.0,143863.0,143863.0,143863.0,143863.0,228040.0,143863.0,143863.0,845400.0,143863.0
L-Malic acid-13C-4,677450.0,67819.0,67819.0,409749.0,572724.0,67819.0,1000014.0,67819.0,153366.0,650523.0
Creatinine-13C-0,264065.0,356499.0,324081.0,371748.0,399642.0,264065.0,2647368.0,857649.0,264065.0,264065.0
Creatinine-13C-1,12312.5,12312.5,12312.5,12312.5,12312.5,12312.5,52362.0,12312.5,12312.5,12312.5
Creatinine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Creatinine-13C-3,10983.5,10983.5,10983.5,10983.5,10983.5,10983.5,10983.5,10983.5,10983.5,10983.5
Creatinine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Aspartic acid-13C-0,463051.5,463051.5,463051.5,463051.5,463051.5,463051.5,8951836.0,463051.5,1342878.0,463051.5
L-Aspartic acid-13C-1,153272.0,418873.0,186093.0,26449.5,364684.0,26449.5,338199.0,700736.0,43135.0,543656.0
L-Aspartic acid-13C-2,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0,11555.0
L-Aspartic acid-13C-3,975192.0,1833435.0,1254314.0,37990.0,1270352.0,37990.0,1122163.0,37990.0,45317.0,1342962.0
L-Aspartic acid-13C-4,294162.0,412126.0,315967.0,725713.0,279367.0,864665.0,307588.0,22045.5,40745.0,257958.0
L-Asparagine-13C-0,14678168.0,14851109.0,12811681.0,11294005.0,12096287.0,10981291.0,19381246.0,16412486.0,16046150.0,19372628.0
L-Asparagine-13C-1,400093.0,523422.0,495431.0,549782.0,564063.0,821648.0,382934.0,406546.0,248015.0,652398.0
L-Asparagine-13C-2,153047.0,291890.0,197989.0,181920.0,309312.0,256303.0,136638.0,250507.0,120440.0,223949.0
L-Asparagine-13C-3,19392.0,10000.0,18003.0,10000.0,14064.0,17952.0,15148.0,21215.0,61564.0,14936.0
L-Asparagine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12942.0,17752.0,10000.0
Ureidopropionic acid-13C-0,836316.0,895270.0,1003214.0,762712.0,996431.0,1019657.0,541663.0,637963.0,499289.0,827549.0
Ureidopropionic acid-13C-1,10000.0,14190.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,16733.0,15002.0
Ureidopropionic acid-13C-2,18428.0,18428.0,18428.0,18428.0,18428.0,18428.0,18428.0,18428.0,18428.0,18428.0
Ureidopropionic acid-13C-3,12779.5,12779.5,12779.5,12779.5,12779.5,12779.5,12779.5,12779.5,12779.5,12779.5
Ureidopropionic acid-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3-Hydroxybutyric acid-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3-Hydroxybutyric acid-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3-Hydroxybutyric acid-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
3-Hydroxybutyric acid-13C-3,39209.5,39209.5,39209.5,39209.5,39209.5,39209.5,39209.5,39209.5,39209.5,39209.5
3-Hydroxybutyric acid-13C-4,463393.5,463393.5,463393.5,463393.5,463393.5,463393.5,463393.5,463393.5,463393.5,463393.5
Homocysteine-13C-0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Homocysteine-13C-1,545412.5,545412.5,545412.5,545412.5,545412.5,545412.5,545412.5,545412.5,545412.5,545412.5
Homocysteine-13C-2,21954.0,21954.0,21954.0,21954.0,21954.0,21954.0,21954.0,21954.0,21954.0,21954.0
Homocysteine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
Homocysteine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Threonine-13C-0,175131.0,186191.0,198140.0,215038.0,231458.0,227428.0,315971.0,86153.0,191234.0,192710.0
L-Threonine-13C-1,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Threonine-13C-2,33869.0,33869.0,33869.0,33869.0,33869.0,33869.0,33869.0,33869.0,33869.0,33869.0
L-Threonine-13C-3,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Threonine-13C-4,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
L-Glutamine-13C-0,585710400.0,573633216.0,479141472.0,436912064.0,469308704.0,428073408.0,609590464.0,609557312.0,558248064.0,677734848.0
L-Glutamine-13C-1,36916856.0,37724056.0,31229224.0,28000714.0,29587056.0,27640246.0,39501180.0,39635440.0,35295536.0,43699312.0
L-Glutamine-13C-2,842607.0,697472.0,732987.0,579155.0,751185.0,643187.0,1415343.0,1420630.0,1124736.0,1049679.0
L-Glutamine-13C-3,53801.0,57149.0,88956.0,73384.0,64837.0,85219.0,207505.0,233518.0,173244.0,113180.0
L-Glutamine-13C-4,132828.0,49740.0,154972.0,92960.0,141707.0,135977.0,328650.0,291240.0,170132.0,238866.0
L-Glutamine-13C-5,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,147917.0,146171.0,10000.0,10000.0
L-Methionine-13C-0,11536881.0,11679027.0,8437881.0,8046730.0,9412390.0,7880346.0,16450378.0,11523933.0,11326680.0,15731340.0
L-Methionine-13C-1,339628.0,425941.0,334948.0,354809.0,295696.0,277747.0,717779.0,455734.0,307843.0,629798.0
L-Methionine-13C-2,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
